Expression	Period
0	PN28#Myonuclei
2.52368410011504	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.8485340672313	PN28#Myonuclei
2.8143407598285	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.19711012321423	PN28#Myonuclei
3.38680864421006	PN28#Myonuclei
3.64144980533116	PN28#Myonuclei
2.80432378343655	PN28#Myonuclei
1.63753974531612	PN28#Myonuclei
0	PN28#Myonuclei
2.87246613470874	PN28#Myonuclei
3.23377944672029	PN28#Myonuclei
2.69330412936008	PN28#Myonuclei
0	PN28#Myonuclei
2.81507817223879	PN28#Myonuclei
3.97040404946096	PN28#Myonuclei
0	PN28#Myonuclei
2.55814567195098	PN28#Myonuclei
3.9925238732694	PN28#Myonuclei
0	PN28#Myonuclei
2.90968788248178	PN28#Myonuclei
2.94709552721833	PN28#Myonuclei
0	PN28#Myonuclei
3.44606464597492	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.01629094581711	PN28#Myonuclei
2.70777024589321	PN28#Myonuclei
0	PN28#Myonuclei
4.20154548854795	PN28#Myonuclei
3.00949258639421	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.74649446222788	PN28#Myonuclei
3.90014079586715	PN28#Myonuclei
3.77450282729255	PN28#Myonuclei
0	PN28#Myonuclei
2.29782894816441	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.78223992380716	PN28#Myonuclei
2.03572337994962	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.53163708099442	PN28#Myonuclei
0	PN28#Myonuclei
3.87364628191339	PN28#Myonuclei
2.24861202924938	PN28#Myonuclei
4.06728094373853	PN28#Myonuclei
3.66203174318868	PN28#Myonuclei
2.59164960864023	PN28#Myonuclei
0	PN28#Myonuclei
4.46433483729833	PN28#Myonuclei
0	PN28#Myonuclei
2.7948994212346	PN28#Myonuclei
0	PN28#Myonuclei
2.38840410510257	PN28#Myonuclei
3.64652763055439	PN28#Myonuclei
0	PN28#Myonuclei
2.04153363933547	PN28#Myonuclei
2.01375554864308	PN28#Myonuclei
2.60384787046649	PN28#Myonuclei
2.2662366553995	PN28#Myonuclei
2.67173131784991	PN28#Myonuclei
3.35585726366055	PN28#Myonuclei
0	PN28#Myonuclei
2.27715511325224	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.18382640423796	PN28#Myonuclei
2.47597069172121	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.76372713726924	PN28#Myonuclei
3.5264575884357	PN28#Myonuclei
3.04881828452456	PN28#Myonuclei
1.75799034376634	PN28#Myonuclei
0	PN28#Myonuclei
2.91517314401779	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.32581158608494	PN28#Myonuclei
0	PN28#Myonuclei
1.98785708807662	PN28#Myonuclei
3.23906284578818	PN28#Myonuclei
3.13664276123152	PN28#Myonuclei
0	PN28#Myonuclei
2.40153959170054	PN28#Myonuclei
4.48096279976988	PN28#Myonuclei
2.12585672122586	PN28#Myonuclei
2.10343203031649	PN28#Myonuclei
3.94664510962624	PN28#Myonuclei
2.25469895692811	PN28#Myonuclei
0	PN28#Myonuclei
2.10596262976118	PN28#Myonuclei
0	PN28#Myonuclei
2.70494460854406	PN28#Myonuclei
2.13107349438063	PN28#Myonuclei
2.63271985032604	PN28#Myonuclei
2.76060026435362	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.62596052042962	PN28#Myonuclei
0	PN28#Myonuclei
3.01500726031799	PN28#Myonuclei
1.69604849673951	PN28#Myonuclei
3.72987807452243	PN28#Myonuclei
0	PN28#Myonuclei
2.72048926360942	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.98695148479768	PN28#Myonuclei
2.98865875309181	PN28#Myonuclei
0	PN28#Myonuclei
3.22504035989753	PN28#Myonuclei
2.83170873591079	PN28#Myonuclei
2.44175376666954	PN28#Myonuclei
0	PN28#Myonuclei
2.27089805024348	PN28#Myonuclei
2.69759735976322	PN28#Myonuclei
0	PN28#Myonuclei
1.61781020413363	PN28#Myonuclei
3.40372102049655	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.14440110551877	PN28#Myonuclei
3.55794209666646	PN28#Myonuclei
3.00355599440811	PN28#Myonuclei
3.08013066643107	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.52010483234034	PN28#Myonuclei
3.02256765907645	PN28#Myonuclei
3.41796368081162	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.11104849373699	PN28#Myonuclei
0	PN28#Myonuclei
2.49616449684084	PN28#Myonuclei
3.91884180971387	PN28#Myonuclei
0	PN28#Myonuclei
2.24332327423726	PN28#Myonuclei
2.48701761381361	PN28#Myonuclei
2.54831201588915	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.47722636099087	PN28#Myonuclei
3.31137347968923	PN28#Myonuclei
1.86493826954485	PN28#Myonuclei
0	PN28#Myonuclei
3.67532648770923	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.8151874728957	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.696554329284	PN28#Myonuclei
1.38143907613828	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.37813178367953	PN28#Myonuclei
0	PN28#Myonuclei
3.98287619711387	PN28#Myonuclei
3.2169578190057	PN28#Myonuclei
3.40563036737448	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.09011456659888	PN28#Myonuclei
3.76865238305091	PN28#Myonuclei
1.8718867971682	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.5491512949519	PN28#Myonuclei
3.59585987456004	PN28#Myonuclei
2.11104849373699	PN28#Myonuclei
0	PN28#Myonuclei
1.94831399636671	PN28#Myonuclei
3.71692290196291	PN28#Myonuclei
0	PN28#Myonuclei
3.87256128870649	PN28#Myonuclei
0	PN28#Myonuclei
3.48647637127768	PN28#Myonuclei
0	PN28#Myonuclei
2.23732106466724	PN28#Myonuclei
0	PN28#Myonuclei
3.64144980533116	PN28#Myonuclei
2.2662366553995	PN28#Myonuclei
2.68817996073914	PN28#Myonuclei
3.20591132692905	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.15079801255153	PN28#Myonuclei
0	PN28#Myonuclei
1.96659215144957	PN28#Myonuclei
2.86385240896794	PN28#Myonuclei
2.08532623654161	PN28#Myonuclei
4.21705987409648	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.59883317342915	PN28#Myonuclei
0	PN28#Myonuclei
1.63787352389092	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.59749702656509	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.12933072653861	PN28#Myonuclei
1.94471110814427	PN28#Myonuclei
2.56976284449308	PN28#Myonuclei
0	PN28#Myonuclei
3.90921777150451	PN28#Myonuclei
3.25689539438847	PN28#Myonuclei
3.28048015807313	PN28#Myonuclei
0	PN28#Myonuclei
3.19163408732415	PN28#Myonuclei
3.06085874490753	PN28#Myonuclei
2.23582745870222	PN28#Myonuclei
3.19686842325991	PN28#Myonuclei
3.23612389665281	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.69783295407872	PN28#Myonuclei
4.1338569335076	PN28#Myonuclei
2.75541334761285	PN28#Myonuclei
1.82676688586354	PN28#Myonuclei
0	PN28#Myonuclei
2.02995669182773	PN28#Myonuclei
3.25364298118151	PN28#Myonuclei
2.78986603175602	PN28#Myonuclei
1.95713651911897	PN28#Myonuclei
2.26546235027253	PN28#Myonuclei
0	PN28#Myonuclei
3.20894544631005	PN28#Myonuclei
3.12408724813577	PN28#Myonuclei
2.10977392952907	PN28#Myonuclei
2.78843316655363	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.24608925993037	PN28#Myonuclei
2.21085096477858	PN28#Myonuclei
3.59194173699676	PN28#Myonuclei
2.85070179053353	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.75116008749368	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.72009387349833	PN28#Myonuclei
0	PN28#Myonuclei
3.41198937790146	PN28#Myonuclei
0	PN28#Myonuclei
3.32108547428318	PN28#Myonuclei
2.21374942574787	PN28#Myonuclei
2.77141762478775	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.57212374442585	PN28#Myonuclei
1.90472393454897	PN28#Myonuclei
0	PN28#Myonuclei
2.96552602249889	PN28#Myonuclei
2.09714111877924	PN28#Myonuclei
0	PN28#Myonuclei
1.44914061023381	PN28#Myonuclei
3.10015595475971	PN28#Myonuclei
0	PN28#Myonuclei
3.65529617416055	PN28#Myonuclei
2.86893228415003	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.57240395426338	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.02206011768436	PN28#Myonuclei
2.93099260826046	PN28#Myonuclei
3.4191059774885	PN28#Myonuclei
3.70039536899388	PN28#Myonuclei
3.63018266988631	PN28#Myonuclei
2.26856400988145	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.06370565618124	PN28#Myonuclei
2.77945914351254	PN28#Myonuclei
1.95522484381762	PN28#Myonuclei
2.837238127026	PN28#Myonuclei
1.80564332218446	PN28#Myonuclei
3.06897510707273	PN28#Myonuclei
3.80032795768596	PN28#Myonuclei
0	PN28#Myonuclei
2.80505290599323	PN28#Myonuclei
0	PN28#Myonuclei
4.12931541099145	PN28#Myonuclei
0	PN28#Myonuclei
2.29381232166487	PN28#Myonuclei
0	PN28#Myonuclei
2.70321028100657	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.87803751653745	PN28#Myonuclei
3.05345505629687	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.75979140174102	PN28#Myonuclei
1.77041569395953	PN28#Myonuclei
0	PN28#Myonuclei
3.33682524205228	PN28#Myonuclei
2.54074104964204	PN28#Myonuclei
3.39791647550574	PN28#Myonuclei
2.87010868073789	PN28#Myonuclei
0	PN28#Myonuclei
2.92736005292879	PN28#Myonuclei
2.18662845170472	PN28#Myonuclei
2.02708950432037	PN28#Myonuclei
2.06642617356777	PN28#Myonuclei
0	PN28#Myonuclei
3.09746040728121	PN28#Myonuclei
0	PN28#Myonuclei
4.15816399921477	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.79273874617722	PN28#Myonuclei
2.19014490174816	PN28#Myonuclei
1.34908076477946	PN28#Myonuclei
2.10786596166046	PN28#Myonuclei
0	PN28#Myonuclei
2.76539935017192	PN28#Myonuclei
2.0556596178288	PN28#Myonuclei
2.14360348589712	PN28#Myonuclei
3.15294026160511	PN28#Myonuclei
0	PN28#Myonuclei
2.11041095256371	PN28#Myonuclei
0	PN28#Myonuclei
3.1677142504442	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.72348982996304	PN28#Myonuclei
2.19936075972399	PN28#Myonuclei
0	PN28#Myonuclei
2.62615392477935	PN28#Myonuclei
3.56522482276759	PN28#Myonuclei
0	PN28#Myonuclei
1.73531514495429	PN28#Myonuclei
0	PN28#Myonuclei
2.15746204367549	PN28#Myonuclei
0	PN28#Myonuclei
2.81421791734618	PN28#Myonuclei
2.84016752756767	PN28#Myonuclei
2.81828072874165	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.63331922965075	PN28#Myonuclei
2.35105865117698	PN28#Myonuclei
3.27630313390433	PN28#Myonuclei
0	PN28#Myonuclei
2.64296612938031	PN28#Myonuclei
0	PN28#Myonuclei
2.98910659858185	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.39745100507104	PN28#Myonuclei
1.35225937628291	PN28#Myonuclei
3.38405218891788	PN28#Myonuclei
3.56793053402898	PN28#Myonuclei
1.52627547128452	PN28#Myonuclei
0	PN28#Myonuclei
2.13500887353365	PN28#Myonuclei
2.20652281151541	PN28#Myonuclei
3.32366168837998	PN28#Myonuclei
2.81680118902279	PN28#Myonuclei
0	PN28#Myonuclei
3.25535335311149	PN28#Myonuclei
3.31425024931615	PN28#Myonuclei
2.17709516742058	PN28#Myonuclei
2.80944028652106	PN28#Myonuclei
2.16790310503083	PN28#Myonuclei
3.00781421972196	PN28#Myonuclei
1.76277429930554	PN28#Myonuclei
2.11745257159444	PN28#Myonuclei
0	PN28#Myonuclei
2.20940565047722	PN28#Myonuclei
3.47200521111359	PN28#Myonuclei
2.66320820330355	PN28#Myonuclei
3.80999272449513	PN28#Myonuclei
0	PN28#Myonuclei
2.89171387505083	PN28#Myonuclei
3.15867748333093	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.44319202542805	PN28#Myonuclei
2.91682528434438	PN28#Myonuclei
2.17409608252281	PN28#Myonuclei
2.25546304997313	PN28#Myonuclei
2.68456845920749	PN28#Myonuclei
0	PN28#Myonuclei
3.88285009780412	PN28#Myonuclei
3.93674013052603	PN28#Myonuclei
2.39381437477974	PN28#Myonuclei
2.39245850696002	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.74344089195725	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.02995669182773	PN28#Myonuclei
2.02385292627592	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.65210862000492	PN28#Myonuclei
0	PN28#Myonuclei
1.95870423781931	PN28#Myonuclei
0	PN28#Myonuclei
2.16107815742127	PN28#Myonuclei
0	PN28#Myonuclei
2.88514538820607	PN28#Myonuclei
0	PN28#Myonuclei
1.77122486678635	PN28#Myonuclei
3.17537440290758	PN28#Myonuclei
0	PN28#Myonuclei
4.16569016815078	PN28#Myonuclei
3.72009844000801	PN28#Myonuclei
2.55814567195098	PN28#Myonuclei
2.24031659346273	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.64157039071547	PN28#Myonuclei
2.93183297968347	PN28#Myonuclei
3.86859344750081	PN28#Myonuclei
1.34950358875602	PN28#Myonuclei
0	PN28#Myonuclei
3.29570847981851	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.52737325317357	PN28#Myonuclei
2.70191178897047	PN28#Myonuclei
2.20868396862704	PN28#Myonuclei
0	PN28#Myonuclei
3.22910831514331	PN28#Myonuclei
0	PN28#Myonuclei
3.46522744667943	PN28#Myonuclei
0	PN28#Myonuclei
3.07996562137298	PN28#Myonuclei
2.79130122258114	PN28#Myonuclei
2.27558632983163	PN28#Myonuclei
2.62062165206942	PN28#Myonuclei
0	PN28#Myonuclei
2.2966218856893	PN28#Myonuclei
0	PN28#Myonuclei
2.34081217434162	PN28#Myonuclei
2.02995669182773	PN28#Myonuclei
4.10053120953799	PN28#Myonuclei
1.44516265397505	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.19508658590879	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.65375000558018	PN28#Myonuclei
2.86619337374153	PN28#Myonuclei
0	PN28#Myonuclei
2.2886200680401	PN28#Myonuclei
0	PN28#Myonuclei
2.48331925095659	PN28#Myonuclei
0	PN28#Myonuclei
3.03882603952304	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.15867748333093	PN28#Myonuclei
3.80353870745664	PN28#Myonuclei
3.14510967462859	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.88156112821401	PN28#Myonuclei
3.69808888532511	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.36535830870543	PN28#Myonuclei
1.94266006066584	PN28#Myonuclei
0	PN28#Myonuclei
1.6398796706598	PN28#Myonuclei
0	PN28#Myonuclei
1.98803833847065	PN28#Myonuclei
3.09705676021149	PN28#Myonuclei
0	PN28#Myonuclei
1.921954887492	PN28#Myonuclei
1.82764235530237	PN28#Myonuclei
0	PN28#Myonuclei
3.07289679419026	PN28#Myonuclei
3.76100478684287	PN28#Myonuclei
0	PN28#Myonuclei
3.5807598085902	PN28#Myonuclei
3.7476227389298	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.19228675508661	PN28#Myonuclei
0	PN28#Myonuclei
1.91501447476243	PN28#Myonuclei
1.83601257654151	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.36959430743433	PN28#Myonuclei
0	PN28#Myonuclei
2.57199359828721	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.2038311458553	PN28#Myonuclei
2.13566668433679	PN28#Myonuclei
0	PN28#Myonuclei
2.26934127872548	PN28#Myonuclei
2.68839286825371	PN28#Myonuclei
0	PN28#Myonuclei
2.58982327996099	PN28#Myonuclei
1.5800194241723	PN28#Myonuclei
2.15094959722266	PN28#Myonuclei
2.99992195783914	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.27872692619724	PN28#Myonuclei
1.98370023447069	PN28#Myonuclei
3.07947066531151	PN28#Myonuclei
1.61168168290827	PN28#Myonuclei
2.9669819002061	PN28#Myonuclei
0	PN28#Myonuclei
2.89074961544836	PN28#Myonuclei
0	PN28#Myonuclei
2.14693417019908	PN28#Myonuclei
1.57940750439693	PN28#Myonuclei
4.80489989151612	PN28#Myonuclei
0	PN28#Myonuclei
1.94573874007306	PN28#Myonuclei
2.58709103543527	PN28#Myonuclei
2.02594562233073	PN28#Myonuclei
0	PN28#Myonuclei
1.57879615295133	PN28#Myonuclei
2.8415345116391	PN28#Myonuclei
3.64217354759646	PN28#Myonuclei
1.86263667233504	PN28#Myonuclei
4.12931541099145	PN28#Myonuclei
3.49495732377592	PN28#Myonuclei
1.91649626384902	PN28#Myonuclei
3.00234302735204	PN28#Myonuclei
3.58109150029081	PN28#Myonuclei
3.26130722593981	PN28#Myonuclei
0	PN28#Myonuclei
1.93501827827463	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.46555895399748	PN28#Myonuclei
3.18494764522516	PN28#Myonuclei
2.02594562233073	PN28#Myonuclei
0	PN28#Myonuclei
1.93959397920102	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.67246144572645	PN28#Myonuclei
0	PN28#Myonuclei
2.88328508937446	PN28#Myonuclei
0	PN28#Myonuclei
3.33911155683805	PN28#Myonuclei
3.63065940592782	PN28#Myonuclei
0	PN28#Myonuclei
1.79929908775394	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.66176134654533	PN28#Myonuclei
2.12520704909252	PN28#Myonuclei
1.38591947826639	PN28#Myonuclei
0	PN28#Myonuclei
3.23296029225085	PN28#Myonuclei
3.04579316665736	PN28#Myonuclei
3.00113168320968	PN28#Myonuclei
3.28616153427714	PN28#Myonuclei
2.89235729251528	PN28#Myonuclei
2.26701169951506	PN28#Myonuclei
2.6650719917609	PN28#Myonuclei
0	PN28#Myonuclei
2.85532106230035	PN28#Myonuclei
1.94112545093198	PN28#Myonuclei
0	PN28#Myonuclei
2.54343727095434	PN28#Myonuclei
0	PN28#Myonuclei
2.75541334761285	PN28#Myonuclei
3.56153686346567	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.06763174829063	PN28#Myonuclei
0	PN28#Myonuclei
2.03053141664232	PN28#Myonuclei
1.8718867971682	PN28#Myonuclei
3.08013066643107	PN28#Myonuclei
3.77884589277402	PN28#Myonuclei
1.48165090626768	PN28#Myonuclei
3.1088355223634	PN28#Myonuclei
0	PN28#Myonuclei
3.27998776586728	PN28#Myonuclei
0	PN28#Myonuclei
2.57479022042783	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.74558479658516	PN28#Myonuclei
3.84367729691561	PN28#Myonuclei
3.21220740262256	PN28#Myonuclei
3.61072333803235	PN28#Myonuclei
0	PN28#Myonuclei
2.43983991154884	PN28#Myonuclei
1.83468451394509	PN28#Myonuclei
1.84268960877036	PN28#Myonuclei
2.92763895945081	PN28#Myonuclei
3.43163991521564	PN28#Myonuclei
1.72557331099854	PN28#Myonuclei
1.69859823678358	PN28#Myonuclei
2.74922911801904	PN28#Myonuclei
3.32022831912849	PN28#Myonuclei
3.02941070322695	PN28#Myonuclei
3.35492305495561	PN28#Myonuclei
2.61258418687796	PN28#Myonuclei
0	PN28#Myonuclei
3.82172081873282	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.24853074860739	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.53611669956153	PN28#Myonuclei
3.4049264704207	PN28#Myonuclei
0	PN28#Myonuclei
2.99149886123521	PN28#Myonuclei
2.80262482783922	PN28#Myonuclei
2.14227513280625	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.95193426365869	PN28#Myonuclei
3.98246092205677	PN28#Myonuclei
2.63379903199675	PN28#Myonuclei
0	PN28#Myonuclei
1.39224877856195	PN28#Myonuclei
2.08903795286907	PN28#Myonuclei
2.75702378384309	PN28#Myonuclei
3.53127477851527	PN28#Myonuclei
0	PN28#Myonuclei
2.58153951381629	PN28#Myonuclei
3.09142435139618	PN28#Myonuclei
0	PN28#Myonuclei
2.72093116144804	PN28#Myonuclei
4.59194689558701	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.49565373784495	PN28#Myonuclei
0	PN28#Myonuclei
1.92444937273313	PN28#Myonuclei
2.29301136085359	PN28#Myonuclei
3.19761861905868	PN28#Myonuclei
0	PN28#Myonuclei
2.25241099290351	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.26546235027253	PN28#Myonuclei
0	PN28#Myonuclei
2.15802597560238	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.08892335586221	PN28#Myonuclei
3.27802080708128	PN28#Myonuclei
0	PN28#Myonuclei
3.33806892044069	PN28#Myonuclei
0	PN28#Myonuclei
1.75442353071454	PN28#Myonuclei
4.24800250983934	PN28#Myonuclei
2.28425228445576	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.8737509171921	PN28#Myonuclei
0	PN28#Myonuclei
2.57647257761808	PN28#Myonuclei
2.21447567900599	PN28#Myonuclei
2.44880877257492	PN28#Myonuclei
2.22030946179844	PN28#Myonuclei
2.33573628541172	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.19014400977105	PN28#Myonuclei
2.87482982910208	PN28#Myonuclei
2.67508018186464	PN28#Myonuclei
0	PN28#Myonuclei
2.24332327423726	PN28#Myonuclei
2.14560021193091	PN28#Myonuclei
0	PN28#Myonuclei
1.97083301450523	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.52924338388916	PN28#Myonuclei
0	PN28#Myonuclei
3.13506388217478	PN28#Myonuclei
0	PN28#Myonuclei
2.87957606515677	PN28#Myonuclei
1.60053766296384	PN28#Myonuclei
3.79217135767989	PN28#Myonuclei
2.64114913746691	PN28#Myonuclei
3.25270362201136	PN28#Myonuclei
0	PN28#Myonuclei
3.21237080360388	PN28#Myonuclei
3.4448890411602	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.48499832142028	PN28#Myonuclei
0	PN28#Myonuclei
2.17409608252281	PN28#Myonuclei
3.55683876109789	PN28#Myonuclei
1.66790968088943	PN28#Myonuclei
0	PN28#Myonuclei
3.4596910210782	PN28#Myonuclei
1.66860798116771	PN28#Myonuclei
2.50644480133913	PN28#Myonuclei
0	PN28#Myonuclei
2.2269234554063	PN28#Myonuclei
0	PN28#Myonuclei
2.75817590126603	PN28#Myonuclei
2.07368788619427	PN28#Myonuclei
0	PN28#Myonuclei
1.39429742384286	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.02055568825879	PN28#Myonuclei
1.79175946922805	PN28#Myonuclei
0	PN28#Myonuclei
3.72931112856678	PN28#Myonuclei
0	PN28#Myonuclei
3.92244470089056	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.0421170844929	PN28#Myonuclei
2.06102417790366	PN28#Myonuclei
1.95975120046718	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.92126295529945	PN28#Myonuclei
3.75179175766953	PN28#Myonuclei
3.87300191919917	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.31510191015727	PN28#Myonuclei
2.07227055477461	PN28#Myonuclei
2.88036956138625	PN28#Myonuclei
2.16927515978799	PN28#Myonuclei
2.78771760383608	PN28#Myonuclei
0	PN28#Myonuclei
2.10028024742432	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.63288411833355	PN28#Myonuclei
0	PN28#Myonuclei
3.91830460467128	PN28#Myonuclei
1.66790968088943	PN28#Myonuclei
3.24378468224852	PN28#Myonuclei
0	PN28#Myonuclei
3.76077044497096	PN28#Myonuclei
2.75128570305625	PN28#Myonuclei
2.02823509431132	PN28#Myonuclei
1.93198329352362	PN28#Myonuclei
0	PN28#Myonuclei
2.19722457733622	PN28#Myonuclei
0	PN28#Myonuclei
2.65088404219877	PN28#Myonuclei
2.15972018187776	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.07490480383403	PN28#Myonuclei
0	PN28#Myonuclei
1.98684288498945	PN28#Myonuclei
0	PN28#Myonuclei
1.50547893870156	PN28#Myonuclei
3.07315884095306	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.08286154764409	PN28#Myonuclei
3.21220740262256	PN28#Myonuclei
2.17964170677835	PN28#Myonuclei
0	PN28#Myonuclei
2.46605184902437	PN28#Myonuclei
2.91105605595869	PN28#Myonuclei
4.28748989947211	PN28#Myonuclei
0	PN28#Myonuclei
1.85441043418972	PN28#Myonuclei
3.60186402410268	PN28#Myonuclei
2.86385240896794	PN28#Myonuclei
3.33421238790592	PN180#Myonuclei
3.58538420212066	PN180#Myonuclei
3.78373368211098	PN180#Myonuclei
4.25324584480796	PN180#Myonuclei
1.70926277259295	PN180#Myonuclei
2.40795571982421	PN180#Myonuclei
